Timestamp,FromAccount,ToAccount,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,suspected_money_laundering_involvement
10-09-2022 0.28,801A7BD70,801EDDAB0,277.37,Euro,277.37,Euro,
10-09-2022 0.26,801EE80A0,80DD45FC0,42.62,Euro,42.62,Euro,
10-09-2022 0.21,801F06580,808DF3770,54.51,Euro,54.51,Euro,
10-09-2022 0.19,801EFEC60,8002EA2D0,11.57,Euro,11.57,Euro,
10-09-2022 0.27,801F156F0,802AFECA0,31.43,Euro,31.43,Euro,
10-09-2022 0.24,801F1B560,8120DCDB0,99.73,Euro,99.73,Euro,
10-09-2022 0.08,801F1EC10,8025D51A0,78.59,Euro,78.59,Euro,
10-09-2022 0.20,80086C030,801F25560,10376.4,Euro,10376.4,Euro,
10-09-2022 0.01,80086C030,801F25560,5501.3,Euro,5501.3,Euro,
10-09-2022 0.20,801F252F0,80803E200,34.66,Euro,34.66,Euro,
10-09-2022 0.21,801F26A50,811665860,209.54,Euro,209.54,Euro,
10-09-2022 0.20,801F383D0,8026815C0,60.0,Euro,60.0,Euro,
10-09-2022 0.04,801F389B0,80F0EB0D0,120.42,Euro,120.42,Euro,
10-09-2022 0.06,801EE1A50,8078F92F0,180.99,Euro,180.99,Euro,
10-09-2022 0.19,801EE7870,80E337FC0,7.63,Euro,7.63,Euro,
10-09-2022 0.16,801EE7CC0,80E337F70,47.36,Euro,47.36,Euro,
10-09-2022 0.26,801EE9B70,80BCD8300,34.64,Euro,34.64,Euro,
10-09-2022 0.25,801EEBE30,80BCD8300,24.59,Euro,24.59,Euro,
10-09-2022 0.01,801F2DA30,803D18D00,1327.67,Euro,1327.67,Euro,
10-09-2022 0.28,801EDB1E0,809FF1650,17.37,Euro,17.37,Euro,
10-09-2022 0.21,801ECABD0,801F46AA0,210368.34,Euro,210368.34,Euro,
10-09-2022 0.21,801ECABD0,801F46AA0,11976.7,Euro,11976.7,Euro,
10-09-2022 0.29,80072B150,80072B150,79.58,Euro,93.25,US Dollar,
10-09-2022 0.29,80072B150,801F49CC0,79.58,Euro,79.58,Euro,
10-09-2022 0.17,801F535E0,803B2F250,1.6,Euro,1.6,Euro,
10-09-2022 0.26,801E12EF0,801F59A20,1477.8,Euro,1477.8,Euro,
10-09-2022 0.23,801E12EF0,801F59A20,436.32,Euro,436.32,Euro,
10-09-2022 0.02,801F93E00,809006A30,8.07,Euro,8.07,Euro,
10-09-2022 0.20,801F949C0,80C0BCEB0,11.49,Euro,11.49,Euro,
10-09-2022 0.03,8001A4020,801F97250,1593.92,Euro,1593.92,Euro,
10-09-2022 0.06,8001A4020,801F97250,390.49,Euro,390.49,Euro,
10-09-2022 0.20,8001A4020,801F97250,94.41,Euro,94.41,Euro,
10-09-2022 0.26,8018CD260,801FAC0C0,4822.97,Euro,4822.97,Euro,
10-09-2022 0.19,8018CD260,801FAC0C0,6305.54,Euro,6305.54,Euro,
10-09-2022 0.10,801F4DF10,81408CF90,5.79,Euro,5.79,Euro,
10-09-2022 0.03,801F4E0A0,80A7452E0,64.75,Euro,64.75,Euro,
10-09-2022 0.13,801F98D80,8028D4B70,26.61,Euro,26.61,Euro,
10-09-2022 0.06,801FA2F80,8078C2A60,12.55,Euro,12.55,Euro,
10-09-2022 0.04,801FAC3B0,81408CF90,20.6,Euro,20.6,Euro,
10-09-2022 0.08,801FC5F50,8080B7250,37.26,Euro,37.26,Euro,
10-09-2022 0.09,801FBA4A0,81306BF70,13.01,Euro,13.01,Euro,
10-09-2022 0.08,801FD3BE0,81306BF70,52.86,Euro,52.86,Euro,
10-09-2022 0.27,801C1E330,801FD7930,13429.86,Euro,13429.86,Euro,
10-09-2022 0.09,801C1E330,801FD7930,4132.58,Euro,4132.58,Euro,
10-09-2022 0.00,801FE5490,813580FF0,249.05,Euro,249.05,Euro,
10-09-2022 0.06,801FEF7B0,813BDB950,127.25,Euro,127.25,Euro,
10-09-2022 0.29,801FEF540,801FEF4F0,656.52,Euro,656.52,Euro,
10-09-2022 0.20,801FEF290,8102C4CB0,3.69,Euro,3.69,Euro,
10-09-2022 0.22,801FF7AC0,8131EDC80,5.38,Euro,5.38,Euro,
10-09-2022 0.03,800DA99A0,801FFE5D0,29238.69,Euro,29238.69,Euro,
10-09-2022 0.00,800DA99A0,801FFE5D0,15432.42,Euro,15432.42,Euro,
10-09-2022 0.20,800DA99A0,801FFE5D0,5548.02,Euro,5548.02,Euro,
10-09-2022 0.02,802021450,802021450,151.51,US Dollar,129.3,Euro,
10-09-2022 0.02,802021450,810A09CB0,151.51,US Dollar,151.51,US Dollar,
10-09-2022 0.21,8020311E0,8001021C0,180.14,Euro,180.14,Euro,
10-09-2022 0.04,80204C2E0,813C05A50,18.04,Euro,18.04,Euro,
10-09-2022 0.23,802047720,811685DE0,32.27,Euro,32.27,Euro,
10-09-2022 0.25,80203B550,8068E3B20,239.17,Euro,239.17,Euro,
10-09-2022 0.19,802042CE0,8068E3B20,4.06,Euro,4.06,Euro,
10-09-2022 0.05,80122D870,804934540,124.83,Euro,124.83,Euro,
10-09-2022 0.24,801235C70,80BE41670,156.52,Euro,156.52,Euro,
10-09-2022 0.15,801236260,810FDF4B0,179.23,Euro,179.23,Euro,
10-09-2022 0.29,80207A220,800AAA910,31.9,Euro,31.9,Euro,
10-09-2022 0.28,80207C520,80C0CC440,82.5,Euro,82.5,Euro,
10-09-2022 0.26,802081060,802D17660,30.62,Euro,30.62,Euro,
10-09-2022 0.13,802003F80,800E43F20,21.67,Euro,21.67,Euro,
10-09-2022 0.18,802030F60,80B7776E0,63.69,Euro,63.69,Euro,
10-09-2022 0.27,80209D2E0,807237410,5.51,Euro,5.51,Euro,
10-09-2022 0.29,8020A4C90,80151D480,7.73,Euro,7.73,Euro,
10-09-2022 0.29,8020B5370,80BA5D320,32.15,Euro,32.15,Euro,
10-09-2022 0.19,8020BE220,80ED3BD50,4.78,Euro,4.78,Euro,
10-09-2022 0.06,8020D99C0,812B18D90,134.29,Euro,134.29,Euro,
10-09-2022 0.29,800E55F90,8020DD140,14433.36,Euro,14433.36,Euro,
10-09-2022 0.24,800E55F90,8020DD140,9805.55,Euro,9805.55,Euro,
10-09-2022 0.28,8020E5B30,80AEB3780,0.67,Euro,0.67,Euro,
10-09-2022 0.13,8020D0FD0,805CB1240,183.72,Euro,183.72,Euro,
10-09-2022 0.17,8020D1110,80F7A3AA0,38.04,Euro,38.04,Euro,
10-09-2022 0.19,8020EF6C0,80819DE90,13.92,Euro,13.92,Euro,
10-09-2022 0.07,8020C0A90,802692ED0,30.63,Euro,30.63,Euro,
10-09-2022 0.28,8020CE380,802692ED0,10.37,Euro,10.37,Euro,
10-09-2022 0.24,8020F1BE0,802692ED0,29.32,Euro,29.32,Euro,
10-09-2022 0.04,8021066A0,8010F79D0,72.16,Euro,72.16,Euro,
10-09-2022 0.18,800F90F10,80210A1A0,6417.8,Euro,6417.8,Euro,
10-09-2022 0.14,800F90F10,80210A1A0,8098.33,Euro,8098.33,Euro,
10-09-2022 0.08,800F90F10,80210A1A0,8412.69,Euro,8412.69,Euro,
10-09-2022 0.14,80160A2B0,80210D650,75.0,Euro,75.0,Euro,
10-09-2022 0.00,80160A2B0,80210D650,62.56,Euro,62.56,Euro,
10-09-2022 0.01,802122830,80DDF97B0,95.39,Euro,95.39,Euro,
10-09-2022 0.04,8021312B0,80289CC60,17.28,Euro,17.28,Euro,
10-09-2022 0.16,802115AE0,8131B8490,19.82,Euro,19.82,Euro,
10-09-2022 0.26,8020A0670,80833E440,93.82,Euro,93.82,Euro,
10-09-2022 0.17,8021838F0,801A03D90,3.26,Euro,3.26,Euro,
10-09-2022 0.17,80218B2E0,8142158A0,11.74,Euro,11.74,Euro,
10-09-2022 0.01,80218F060,80AEE8960,19.28,Euro,19.28,Euro,
10-09-2022 0.09,80218F1A0,8008648B0,66.05,Euro,66.05,Euro,
10-09-2022 0.16,802186FA0,80B9E4C60,24.1,Euro,24.1,Euro,
10-09-2022 0.05,8021A6570,8141CCAF0,9.98,Euro,9.98,Euro,
10-09-2022 0.23,8021A5490,80012BE60,8.15,Euro,8.15,Euro,
10-09-2022 0.20,8021A5E50,801380BD0,4.46,Euro,4.46,Euro,
10-09-2022 0.28,8020DB8F0,80189D9C0,369.0,Euro,369.0,Euro,
10-09-2022 0.12,8020DB8F0,80189D9C0,465.71,Euro,465.71,Euro,
10-09-2022 0.13,800861D00,8021B1D30,510.7,Euro,510.7,Euro,
10-09-2022 0.00,800861D00,8021B1D30,1264.97,Euro,1264.97,Euro,
10-09-2022 0.19,8001246D0,8021B1B40,92.61,Euro,92.61,Euro,
10-09-2022 0.25,8001246D0,8021B1B40,262.72,Euro,262.72,Euro,
10-09-2022 0.20,800AEDA60,8021BFE00,245.4,Euro,245.4,Euro,
10-09-2022 0.17,800AEDA60,8021BFE00,299.71,Euro,299.71,Euro,
10-09-2022 0.23,8021C01D0,802803170,30.48,Euro,30.48,Euro,
10-09-2022 0.28,8021DF1D0,80B653EE0,1.58,Euro,1.58,Euro,
10-09-2022 0.00,802211C40,802211C40,6.05,US Dollar,5.16,Euro,
10-09-2022 0.00,802211C40,8101F1DD0,6.05,US Dollar,6.05,US Dollar,
10-09-2022 0.29,802211D50,803BB47D0,39.17,Euro,39.17,Euro,
10-09-2022 0.16,802214FA0,812614E50,682.78,Euro,682.78,Euro,
10-09-2022 0.04,802241230,807988100,11.84,Euro,11.84,Euro,
10-09-2022 0.07,8013D35C0,80226FC60,227.2,Euro,227.2,Euro,
10-09-2022 0.23,8013D35C0,80226FC60,123.92,Euro,123.92,Euro,
10-09-2022 0.21,801828FA0,8022887C0,856.96,Euro,856.96,Euro,
10-09-2022 0.20,802289170,812481650,20.71,Euro,20.71,Euro,
10-09-2022 0.22,800FE3B10,8022B3680,7579.56,Euro,7579.56,Euro,
10-09-2022 0.21,800FE3B10,8022B3680,8229.05,Euro,8229.05,Euro,
10-09-2022 0.21,800FE3B10,8022B3680,3645.68,Euro,3645.68,Euro,
10-09-2022 0.02,8022B4400,801014890,23.12,Euro,23.12,Euro,
10-09-2022 0.27,8022E9780,810DCC580,5.83,Euro,5.83,Euro,
10-09-2022 0.07,8022E9D40,800510A60,55.13,Euro,55.13,Euro,
10-09-2022 0.14,8022FAA20,8135DB120,192.54,Euro,192.54,Euro,
10-09-2022 0.16,8022FEF80,807A77B00,18.73,Euro,18.73,Euro,
10-09-2022 0.14,802303460,8115F6D80,18.17,Euro,18.17,Euro,
10-09-2022 0.19,8022E5510,811AB9DC0,62.01,Euro,62.01,Euro,
10-09-2022 0.18,8022E8E00,811AB9DC0,40.55,Euro,40.55,Euro,
10-09-2022 0.24,8022F6F00,8005008C0,169.73,Euro,169.73,Euro,
10-09-2022 0.20,800C79270,802336430,152.15,Euro,152.15,Euro,
10-09-2022 0.14,800C79270,802336430,99.37,Euro,99.37,Euro,
10-09-2022 0.08,80233FA10,8064F0750,5.73,Euro,5.73,Euro,
10-09-2022 0.09,8023405F0,80EC01DF0,49.4,Euro,49.4,Euro,
10-09-2022 0.17,80234A500,800D93700,1.03,Euro,1.03,Euro,
10-09-2022 0.28,80234FEA0,80E768940,31.46,Euro,31.46,Euro,
10-09-2022 0.03,80237B300,8021A7200,70.01,Euro,70.01,Euro,
10-09-2022 0.02,802380DC0,8126B10A0,38.4,Euro,38.4,Euro,
10-09-2022 0.21,802389050,80582FC70,12.79,Euro,12.79,Euro,
10-09-2022 0.15,8023B1230,806825A70,15.65,Euro,15.65,Euro,
10-09-2022 0.24,8019B7AF0,8023BC0A0,148.0,Euro,148.0,Euro,
10-09-2022 0.00,8019B7AF0,8023BC0A0,246.85,Euro,246.85,Euro,
10-09-2022 0.22,8023C0F40,80EC73E70,24.29,Euro,24.29,Euro,
10-09-2022 0.25,8023C6E30,8022F43B0,36.11,Euro,36.11,Euro,
10-09-2022 0.21,8023A4A60,801EE0330,24.73,Euro,24.73,Euro,
10-09-2022 0.26,8023B4ED0,801EE0330,158.01,Euro,158.01,Euro,
10-09-2022 0.27,8023C2B80,80ECF7650,10.5,Euro,10.5,Euro,
10-09-2022 0.07,8023C2900,8023B92D0,8075.46,Euro,8075.46,Euro,
10-09-2022 0.25,8023EC4B0,803C107F0,6.31,Euro,6.31,Euro,
10-09-2022 0.29,80240AF60,80219FA60,73.25,Euro,73.25,Euro,
10-09-2022 0.04,80240F1C0,806A15900,5.88,Euro,5.88,Euro,
10-09-2022 0.28,80240F960,8125941F0,4.69,Euro,4.69,Euro,
10-09-2022 0.21,802413950,80B6E6990,162.02,Euro,162.02,Euro,
10-09-2022 0.27,80240CF00,80017F480,28.98,Euro,28.98,Euro,
10-09-2022 0.18,802412850,80682BAB0,7.05,Euro,7.05,Euro,
10-09-2022 0.19,802413E50,8020638D0,1.91,Euro,1.91,Euro,
10-09-2022 0.02,802416FF0,80682BAB0,118.89,Euro,118.89,Euro,
10-09-2022 0.02,802408F50,80204EEB0,18.41,Euro,18.41,Euro,
10-09-2022 0.05,8024677D0,813242DE0,1.88,Euro,1.88,Euro,
10-09-2022 0.27,8024E3050,801938C20,52.22,Euro,52.22,Euro,
10-09-2022 0.11,8024E6C60,8077E9400,29.12,Euro,29.12,Euro,
10-09-2022 0.22,1004286A8,8024F0980,132.25,Euro,132.25,Euro,
10-09-2022 0.20,1004286A8,8024F0980,44.87,Euro,44.87,Euro,
10-09-2022 0.12,8024FDBC0,8026F7040,132.82,Euro,132.82,Euro,
10-09-2022 0.20,8025027F0,8068DAB30,26.6,Euro,26.6,Euro,
10-09-2022 0.02,802507800,80A0ADE10,105.38,Euro,105.38,Euro,
10-09-2022 0.09,8025271D0,8026738C0,25.52,Euro,25.52,Euro,
10-09-2022 0.09,802541760,80B648BC0,29.28,Euro,29.28,Euro,
10-09-2022 0.25,8025485A0,810FE5220,22.86,Euro,22.86,Euro,
10-09-2022 0.08,80255AAE0,80B2F94C0,8208.2,Euro,8208.2,Euro,
10-09-2022 0.25,802538DB0,80787B170,1.28,Euro,1.28,Euro,
10-09-2022 0.27,802538E50,8131DED60,72.53,Euro,72.53,Euro,
10-09-2022 0.13,802581D50,814904C10,34.68,Euro,34.68,Euro,
10-09-2022 0.21,8018C5AA0,802592370,65.57,Euro,65.57,Euro,
10-09-2022 0.14,8018C5AA0,802592370,44.03,Euro,44.03,Euro,
10-09-2022 0.21,8018C5AA0,802592370,4.29,Euro,4.29,Euro,
10-09-2022 0.03,8025C3E10,8116606A0,6.24,Euro,6.24,Euro,
10-09-2022 0.05,8025BD610,8031A00F0,195.23,Euro,195.23,Euro,
10-09-2022 0.24,8025BDFD0,8031A00F0,274.21,Euro,274.21,Euro,
10-09-2022 0.24,8025C0E40,81315A2B0,11.45,Euro,11.45,Euro,
10-09-2022 0.26,8025C6F20,80CEF6040,118.09,Euro,118.09,Euro,
10-09-2022 0.01,8025CF900,805333650,22.33,Euro,22.33,Euro,
10-09-2022 0.01,8025D40E0,802D00850,8.31,Euro,8.31,Euro,
10-09-2022 0.08,8025C9290,8132806D0,139.62,Euro,139.62,Euro,
10-09-2022 0.07,8025CB0C0,80890E540,277.35,Euro,277.35,Euro,
10-09-2022 0.13,8025DB890,80DCF9A80,31.3,Euro,31.3,Euro,
10-09-2022 0.09,8025DD1B0,801C92A80,9.93,Euro,9.93,Euro,
10-09-2022 0.25,8025E16D0,801DBAE20,9.28,Euro,9.28,Euro,
10-09-2022 0.28,8025EA030,800BDB390,5.0,Euro,5.0,Euro,
10-09-2022 0.28,8025FA400,814729A70,81.37,Euro,81.37,Euro,
10-09-2022 0.11,8025FB5A0,8008C6380,40.96,Euro,40.96,Euro,
10-09-2022 0.06,8025FF270,80692FAF0,4.95,Euro,4.95,Euro,
10-09-2022 0.00,802600960,8111194C0,27.29,Euro,27.29,Euro,
10-09-2022 0.11,8025F91C0,8069563E0,8.37,Euro,8.37,Euro,
10-09-2022 0.16,8025FAD50,80BABE580,137.26,Euro,137.26,Euro,
10-09-2022 0.01,802606960,8012EBFA0,9.38,Euro,9.38,Euro,
10-09-2022 0.20,8025F3DB0,80B5A85E0,124.49,Euro,124.49,Euro,
10-09-2022 0.14,80261ED60,802812140,41.62,Euro,41.62,Euro,
10-09-2022 0.11,8025890D0,80B977EE0,27.28,Euro,27.28,Euro,
10-09-2022 0.02,8025E6650,802B1B820,0.97,Euro,0.97,Euro,
10-09-2022 0.00,8025E8AA0,80B9779A0,10.08,Euro,10.08,Euro,
10-09-2022 0.13,8026367E0,80B50E650,101.54,Euro,101.54,Euro,
10-09-2022 0.06,802637D30,8005C6240,114.39,Euro,114.39,Euro,
10-09-2022 0.24,802634C10,8011CE280,194.97,Euro,194.97,Euro,
10-09-2022 0.00,8026595F0,812F1C790,42.14,Euro,42.14,Euro,
10-09-2022 0.00,802671C00,802672B20,0.08,Euro,0.08,Euro,
10-09-2022 0.22,80268DE00,800F8F140,30.85,Euro,30.85,Euro,
10-09-2022 0.06,80268DEF0,802CEABE0,29.11,Euro,29.11,Euro,
10-09-2022 0.29,8013D2730,802585EA0,43605.44,Euro,43605.44,Euro,
10-09-2022 0.21,8013D2730,802585EA0,12280.67,Euro,12280.67,Euro,
10-09-2022 0.18,8013D2730,802585EA0,11072.02,Euro,11072.02,Euro,
10-09-2022 0.10,8026BAB60,802659970,14.33,Euro,14.33,Euro,
10-09-2022 0.03,8026BB0A0,80B644160,0.59,Euro,0.59,Euro,
10-09-2022 0.02,8026C40C0,80BC29270,28.33,Euro,28.33,Euro,
10-09-2022 0.10,8026CE540,8048F8690,110.73,Euro,110.73,Euro,
10-09-2022 0.09,8005E4980,8026D8E00,37619.19,Euro,37619.19,Euro,
10-09-2022 0.15,8005E4980,8026D8E00,3156.36,Euro,3156.36,Euro,
10-09-2022 0.21,8026D8FE0,800910740,8.06,Euro,8.06,Euro,
10-09-2022 0.05,8026DC700,800B638C0,18.7,Euro,18.7,Euro,
10-09-2022 0.14,8026D3AC0,801BBDFD0,23.54,Euro,23.54,Euro,
10-09-2022 0.08,8026D6F80,807AA3230,48.54,Euro,48.54,Euro,
10-09-2022 0.24,8026D9430,80127E6A0,0.02,Euro,0.02,Euro,
10-09-2022 0.24,8026EA850,80E0C9490,83.32,Euro,83.32,Euro,
10-09-2022 0.22,8026ED970,80020B840,22.66,Euro,22.66,Euro,
10-09-2022 0.19,8026F6870,805A0F860,850.86,Euro,850.86,Euro,
10-09-2022 0.26,8026F7430,812A3D560,3.12,Euro,3.12,Euro,
10-09-2022 0.11,802702B50,8020E94F0,85.21,Euro,85.21,Euro,
10-09-2022 0.09,802721290,80ABEC2B0,7.28,Euro,7.28,Euro,
10-09-2022 0.22,80271E470,8020472C0,31.72,Euro,31.72,Euro,
10-09-2022 0.17,802732F00,802F37680,5.02,Euro,5.02,Euro,
10-09-2022 0.10,802714B00,802692ED0,38.96,Euro,38.96,Euro,
10-09-2022 0.12,8027168A0,802692ED0,152.39,Euro,152.39,Euro,
10-09-2022 0.03,80271AD20,8018E0040,27.34,Euro,27.34,Euro,
10-09-2022 0.24,802728F10,8093B5500,0.24,Euro,0.24,Euro,
10-09-2022 0.19,8027316E0,8093B5500,6.92,Euro,6.92,Euro,
10-09-2022 0.10,80262EF70,802745A10,177976.76,Euro,177976.76,Euro,
10-09-2022 0.02,802745A60,80F7CA060,4.29,Euro,4.29,Euro,
10-09-2022 0.13,802745CE0,802745CE0,17.51,UK Pound,19.3,Euro,
10-09-2022 0.13,802745CE0,80A4FCA90,17.51,UK Pound,17.51,UK Pound,
10-09-2022 0.20,80212D6B0,8027519D0,1280.27,Euro,1280.27,Euro,
10-09-2022 0.10,80212D6B0,8027519D0,371.25,Euro,371.25,Euro,
10-09-2022 0.00,80212D6B0,8027519D0,224.73,Euro,224.73,Euro,
10-09-2022 0.08,802785B60,802F49900,5.37,Euro,5.37,Euro,
10-09-2022 0.26,802792140,80DEC7850,30.9,Euro,30.9,Euro,
10-09-2022 0.17,8021C0270,802797040,431.14,Euro,431.14,Euro,
10-09-2022 0.04,8021C0270,802797040,22.98,Euro,22.98,Euro,
10-09-2022 0.23,8021C0270,802797040,15.06,Euro,15.06,Euro,
10-09-2022 0.14,801211080,802798F10,379.93,Euro,379.93,Euro,
10-09-2022 0.04,801211080,802798F10,81.93,Euro,81.93,Euro,
10-09-2022 0.12,8027A1530,801F98FA0,52.87,Euro,52.87,Euro,
10-09-2022 0.04,8027A31C0,813E67940,43.23,Euro,43.23,Euro,
10-09-2022 0.06,8027A0850,80106DCF0,7.45,Euro,7.45,Euro,
10-09-2022 0.27,801E14540,8027C4750,2191.36,Euro,2191.36,Euro,
10-09-2022 0.16,801E14540,8027C4750,7222.27,Euro,7222.27,Euro,
10-09-2022 0.27,8027CA400,802694C80,22.76,Euro,22.76,Euro,
10-09-2022 0.28,8027E37C0,80F7F12C0,114.11,Euro,114.11,Euro,
10-09-2022 0.03,8027E2D00,812DA2280,10.85,Euro,10.85,Euro,
10-09-2022 0.26,8027E2E10,800986FD0,101.01,Euro,101.01,Euro,
10-09-2022 0.19,8027DD2E0,80C65E740,38.79,Euro,38.79,Euro,
10-09-2022 0.09,8027E6E50,80ED80630,42.62,Euro,42.62,Euro,
10-09-2022 0.24,8027EC420,80E4271A0,33.84,Euro,33.84,Euro,
10-09-2022 0.03,8028057F0,8057FD660,2.27,Euro,2.27,Euro,
10-09-2022 0.10,802808CE0,80A0A3960,39.9,Euro,39.9,Euro,
10-09-2022 0.25,80280CE00,807F2D470,22.61,Euro,22.61,Euro,
10-09-2022 0.24,80280D0D0,811093450,18.67,Euro,18.67,Euro,
10-09-2022 0.01,802828310,801F95380,33.04,Euro,33.04,Euro,
10-09-2022 0.08,80282B970,802733110,149.74,Euro,149.74,Euro,
10-09-2022 0.03,802814290,8088ED240,14.94,Euro,14.94,Euro,
10-09-2022 0.03,8028143F0,8001FCB30,19.02,Euro,19.02,Euro,
10-09-2022 0.21,80281F780,8012364A0,82.17,Euro,82.17,Euro,
10-09-2022 0.01,80281FC60,8088ECED0,7.52,Euro,7.52,Euro,
10-09-2022 0.10,80283A1B0,80B612250,24.96,Euro,24.96,Euro,
10-09-2022 0.19,802867FB0,80A759D30,43.45,Euro,43.45,Euro,
10-09-2022 0.27,801F288B0,802889620,68.49,Euro,68.49,Euro,
10-09-2022 0.22,801F288B0,802889620,76.64,Euro,76.64,Euro,
10-09-2022 0.08,80287D400,8105050B0,47.41,Euro,47.41,Euro,
10-09-2022 0.20,80287DE80,8080933C0,247.3,Euro,247.3,Euro,
10-09-2022 0.01,8028A4630,800044A00,11.88,Euro,11.88,Euro,
10-09-2022 0.14,8028B7DF0,808A4D640,7.52,Euro,7.52,Euro,
10-09-2022 0.09,8028C1D70,807AC7400,51.71,Euro,51.71,Euro,
10-09-2022 0.19,8028C5E40,8032C8CD0,7.99,Euro,7.99,Euro,
10-09-2022 0.02,8013B39D0,8028DE4B0,91.95,Euro,91.95,Euro,
10-09-2022 0.14,8013B39D0,8028DE4B0,173.59,Euro,173.59,Euro,
10-09-2022 0.13,8028CF040,803BEE470,12.31,Euro,12.31,Euro,
10-09-2022 0.21,8028D9360,800F96430,128.77,Euro,128.77,Euro,
10-09-2022 0.28,8028DCB80,800F96430,42.09,Euro,42.09,Euro,
10-09-2022 0.02,800CED2C0,8028E73C0,1052.75,Euro,1052.75,Euro,
10-09-2022 0.19,802900070,801E750B0,2.89,Euro,2.89,Euro,
10-09-2022 0.09,802903D40,80BB09860,25.16,Euro,25.16,Euro,
10-09-2022 0.13,8029043A0,8023BC0A0,24.51,Euro,24.51,Euro,
10-09-2022 0.20,802905390,81417BB30,11.01,Euro,11.01,Euro,
10-09-2022 0.27,802906710,801E750B0,119.21,Euro,119.21,Euro,
10-09-2022 0.08,8029164A0,801F0A220,6.04,Euro,6.04,Euro,
10-09-2022 0.08,8028EA980,8007E06F0,4.56,Euro,4.56,Euro,
10-09-2022 0.15,802949240,803565BA0,78.15,Euro,78.15,Euro,
10-09-2022 0.00,8020C4710,8029585D0,1278.63,Euro,1278.63,Euro,
10-09-2022 0.06,8020C4710,8029585D0,1624.96,Euro,1624.96,Euro,
10-09-2022 0.26,1004286A8,802965C00,535.54,Euro,535.54,Euro,
10-09-2022 0.04,80296EDD0,801557540,8.25,Euro,8.25,Euro,
10-09-2022 0.02,802213AB0,802972060,65.65,Euro,65.65,Euro,
10-09-2022 0.08,802213AB0,802972060,37.53,Euro,37.53,Euro,
10-09-2022 0.03,800445A20,802986CD0,50.85,Euro,50.85,Euro,
10-09-2022 0.17,800445A20,802986CD0,85.72,Euro,85.72,Euro,
10-09-2022 0.19,802998030,80B30DF20,8.16,Euro,8.16,Euro,
10-09-2022 0.12,80185FA10,80299FA00,84476.53,Euro,84476.53,Euro,
10-09-2022 0.05,80185FA10,80299FA00,142937.12,Euro,142937.12,Euro,
10-09-2022 0.03,80299B2B0,81124CAA0,33.88,Euro,33.88,Euro,
10-09-2022 0.02,80299B3F0,813ED7490,151.75,Euro,151.75,Euro,
10-09-2022 0.16,80299C260,8056DA620,39.01,Euro,39.01,Euro,
10-09-2022 0.03,80299C350,8110AC7B0,3.59,Euro,3.59,Euro,
10-09-2022 0.08,8029B5610,809B927A0,24.89,Euro,24.89,Euro,
10-09-2022 0.06,802983AD0,80341BF20,47.05,Euro,47.05,Euro,
10-09-2022 0.20,802984380,8013D9910,4.8,Euro,4.8,Euro,
10-09-2022 0.16,802984DA0,8065DEB40,34.59,Euro,34.59,Euro,
10-09-2022 0.10,8029CF570,80253C5C0,36.74,Euro,36.74,Euro,
10-09-2022 0.22,8029DFED0,80BCEE700,12.74,Euro,12.74,Euro,
10-09-2022 0.03,8029E2BB0,807BAA690,149.15,Euro,149.15,Euro,
10-09-2022 0.03,8029E2D40,80BCEE700,7.75,Euro,7.75,Euro,
10-09-2022 0.09,1004286A8,8025F6B70,146.7,Euro,146.7,Euro,
10-09-2022 0.21,1004286A8,8025F6B70,190.77,Euro,190.77,Euro,
10-09-2022 0.12,8028499C0,802A0CA30,1321.23,Euro,1321.23,Euro,
10-09-2022 0.20,8028499C0,802A0CA30,1168.01,Euro,1168.01,Euro,
10-09-2022 0.23,8028499C0,802A0CA30,1069.36,Euro,1069.36,Euro,
10-09-2022 0.24,8028499C0,802A0CA30,414.64,Euro,414.64,Euro,
10-09-2022 0.01,802A0AFD0,801843F20,26.65,Euro,26.65,Euro,
10-09-2022 0.18,802A0B290,80954FB40,10.46,Euro,10.46,Euro,
10-09-2022 0.22,8024F9200,802A0EE70,9.21,Euro,9.21,Euro,
10-09-2022 0.08,8024F9200,802A0EE70,93.94,Euro,93.94,Euro,
10-09-2022 0.23,801D97000,802A23CE0,277833.62,Euro,277833.62,Euro,
10-09-2022 0.18,801D97000,802A23CE0,3183.33,Euro,3183.33,Euro,
10-09-2022 0.05,801D97000,802A23CE0,94251.04,Euro,94251.04,Euro,
10-09-2022 0.06,802507800,802A28040,4127.54,Euro,4127.54,Euro,
10-09-2022 0.23,802A29680,805067AD0,13.15,Euro,13.15,Euro,
10-09-2022 0.22,802A285B0,802A28510,444.97,Euro,444.97,Euro,
10-09-2022 0.01,802A2E4A0,814473520,22.5,Euro,22.5,Euro,
10-09-2022 0.10,8029EE3C0,80256FC60,3.48,Euro,3.48,Euro,
10-09-2022 0.25,8029EE4A0,810969560,66.72,Euro,66.72,Euro,
10-09-2022 0.15,80294F780,8001B4DF0,99.54,Euro,99.54,Euro,
10-09-2022 0.26,802A479A0,800641D70,1.0,Euro,1.0,Euro,
10-09-2022 0.18,8028DB220,802A520F0,5.31,Euro,5.31,Euro,
10-09-2022 0.06,8028DB220,802A520F0,25.32,Euro,25.32,Euro,
10-09-2022 0.18,802A52610,8144C97A0,126.62,Euro,126.62,Euro,
